Series,Time,Value
CU-S0026,7/3/2018,228.8735931
CU-S0026,8/3/2018,135.2850174
CU-S0026,9/3/2018,70.87433628
CU-S0026,12/3/2018,221.1753609
CU-S0026,13/3/2018,141.6821053
CU-S0026,14/3/2018,183.8505923
CU-S0026,15/3/2018,193.2104167
CU-S0026,16/3/2018,191.2718367
CU-S0026,20/3/2018,225.8745614
CU-S0026,21/3/2018,157.3909434
CU-S0026,22/3/2018,195.8038961
CU-S0026,23/3/2018,174.8902778
CU-S0026,24/3/2018,185.795122
CU-S0026,25/3/2018,192.2944444
CU-S0026,26/3/2018,184.8006944
CU-S0026,27/3/2018,142.4820209
CU-S0026,28/3/2018,139.0417391
CU-S0026,29/3/2018,138.54375
CU-S0026,30/3/2018,148.1133562
CU-S0026,2/4/2018,112.6063134
CU-S0026,9/4/2018,56.59008264
CU-S0026,10/4/2018,100.5296774
CU-S0026,11/4/2018,135.2028881
CU-S0026,20/4/2018,102.642716
CU-S0027,7/2/2018,107.3999829
CU-S0027,12/2/2018,76.47104
CU-S0027,13/2/2018,84.93363636
CU-S0027,14/2/2018,107.765625
CU-S0027,15/2/2018,115.7252448
CU-S0027,16/2/2018,88.26666667
CU-S0027,17/2/2018,97.58
CU-S0027,18/2/2018,127.475969
CU-S0027,19/2/2018,127.6693333
CU-S0027,20/2/2018,130.2350175
CU-S0027,21/2/2018,117.0756944
CU-S0027,22/2/2018,62.76111111
CU-S0027,23/2/2018,41.96027875
CU-S0027,24/2/2018,53.10069444
CU-S0027,25/2/2018,69.59305556
CU-S0027,26/2/2018,48.00069686
CU-S0027,27/2/2018,59.87013889
CU-S0027,28/2/2018,95.68006993
CU-S0027,1/3/2018,97.64236111
CU-S0027,2/3/2018,94.67222222
CU-S0027,3/3/2018,99.32525253
CU-S0027,6/3/2018,159.0912903
CU-S0027,7/3/2018,212.5041606
CU-S0027,8/3/2018,136.8030662
CU-S0027,9/3/2018,50.32708333
CU-S0027,10/3/2018,71.94027778
CU-S0027,11/3/2018,140.8968641
CU-S0027,12/3/2018,136.1686508
CU-S0027,13/3/2018,109.6236111
CU-S0027,14/3/2018,145.9291667
CU-S0027,15/3/2018,172.62
CU-S0027,16/3/2018,156.7222222
CU-S0027,17/3/2018,149.8402105
CU-S0027,18/3/2018,168.4284722
CU-S0027,19/3/2018,180.4909722
CU-S0027,20/3/2018,212.9038462
CU-S0027,21/3/2018,147.4503497
CU-S0027,22/3/2018,157.9701389
CU-S0027,23/3/2018,209.9347222
CU-S0027,24/3/2018,238.5027778
CU-S0027,25/3/2018,187.6125
CU-S0027,26/3/2018,190.2230769
CU-S0027,27/3/2018,116.8633846
CU-S0027,28/3/2018,129.7584615
CU-S0027,29/3/2018,150.2090278
CU-S0027,30/3/2018,182.3031056
CU-S0027,31/3/2018,129.6373333
CU-S0027,1/4/2018,119.9205
CU-S0027,2/4/2018,107.9692683
CU-S0027,3/4/2018,101.3770833
CU-S0027,4/4/2018,100.9336406
CU-S0027,7/4/2018,21.98142857
CU-S0027,8/4/2018,54.6625
CU-S0027,9/4/2018,109.3565891
CU-S0027,10/4/2018,146.3972222
CU-S0027,11/4/2018,180.4645833
CU-S0027,12/4/2018,166.239604
CU-S0027,15/4/2018,91.1773913
CU-S0027,16/4/2018,69.8212766
CU-S0028,13/2/2018,48.12202128
CU-S0028,14/2/2018,74.5
CU-S0028,15/2/2018,74.93215278
CU-S0028,16/2/2018,45.40694444
CU-S0028,17/2/2018,47.5
CU-S0028,18/2/2018,82.4534375
CU-S0028,19/2/2018,85.87368421
CU-S0028,20/2/2018,94.62985915
CU-S0028,21/2/2018,61.839375
CU-S0028,22/2/2018,31.26202797
CU-S0028,23/2/2018,19.45265734
CU-S0028,24/2/2018,21.579375
CU-S0028,25/2/2018,35.79254355
CU-S0028,26/2/2018,29.62564103
CU-S0028,27/2/2018,17.304375
CU-S0028,2/3/2018,71.86342805
CU-S0028,3/3/2018,63.96466899
CU-S0028,4/3/2018,100.0881944
CU-S0028,5/3/2018,118.8118467
CU-S0028,6/3/2018,121.3956794
CU-S0028,7/3/2018,122.3864583
CU-S0028,8/3/2018,79.73611111
CU-S0028,9/3/2018,29.68865979
CU-S0028,13/3/2018,80.31492537
CU-S0028,14/3/2018,98.03250996
CU-S0028,15/3/2018,102.8738676
CU-S0028,16/3/2018,113.3958333
CU-S0028,17/3/2018,89.42905263
CU-S0028,18/3/2018,104.7422997
CU-S0028,19/3/2018,117.8574216
CU-S0028,20/3/2018,123.1993056
CU-S0028,21/3/2018,106.1777778
CU-S0028,22/3/2018,102.2041667
CU-S0028,23/3/2018,104.1658537
CU-S0028,24/3/2018,110.1604167
CU-S0028,25/3/2018,115.9390244
CU-S0028,26/3/2018,108.27
CU-S0028,27/3/2018,72.07130841
CU-S0028,28/3/2018,81.46443609
CU-S0028,29/3/2018,98.66921569
CU-S0028,30/3/2018,97.34097222
CU-S0028,31/3/2018,49.18472222
CU-S0028,1/4/2018,58.08055749
CU-S0028,2/4/2018,57.80521127
CU-S0028,3/4/2018,64.95208333
CU-S0028,4/4/2018,53.97561404
CU-S0028,5/4/2018,28.15620072
CU-S0028,6/4/2018,30.43424354
CU-S0028,7/4/2018,6.134027778
CU-S0028,8/4/2018,12.12569444
CU-S0028,9/4/2018,19.11342657
CU-S0028,10/4/2018,62.31219512
CU-S0028,11/4/2018,87.16968641
CU-S0028,12/4/2018,109.8144948
CU-S0028,13/4/2018,114.1245993
CU-S0028,14/4/2018,113.6223077
CU-S0028,15/4/2018,74.7876259
CU-S0028,16/4/2018,29.87869565
CU-S0028,17/4/2018,18.8
CU-S0028,18/4/2018,21.93235294
CU-S0028,19/4/2018,33.99358885
CU-S0028,20/4/2018,51.82254902
CU-S0029,7/2/2018,138.9984954
CU-S0029,12/2/2018,85.4185022
CU-S0029,13/2/2018,87.31358885
CU-S0029,14/2/2018,121.1845296
CU-S0029,15/2/2018,136.6466667
CU-S0029,19/2/2018,129.7410656
CU-S0029,20/2/2018,133.7956643
CU-S0029,21/2/2018,127.2298611
CU-S0029,22/2/2018,105.7327434
CU-S0029,23/2/2018,48.18903766
CU-S0029,24/2/2018,52.74791667
CU-S0029,25/2/2018,74.19094077
CU-S0029,26/2/2018,71.23472222
CU-S0029,27/2/2018,73.02404181
CU-S0029,28/2/2018,104.3777778
CU-S0029,1/3/2018,112.4402778
CU-S0029,2/3/2018,113.1444444
CU-S0029,3/3/2018,103.8631944
CU-S0029,4/3/2018,129.876875
CU-S0029,5/3/2018,155.4849462
CU-S0029,6/3/2018,145.1409123
CU-S0029,7/3/2018,215.8393706
CU-S0029,8/3/2018,157.6097222
CU-S0029,9/3/2018,40.20694444
CU-S0029,10/3/2018,78.82515679
CU-S0029,11/3/2018,123.5965278
CU-S0029,12/3/2018,138.2847222
CU-S0029,13/3/2018,119.4034722
CU-S0029,14/3/2018,147.2041667
CU-S0029,15/3/2018,180.5743056
CU-S0029,16/3/2018,183.4284722
CU-S0029,17/3/2018,147.3840278
CU-S0029,18/3/2018,131.6368056
CU-S0029,19/3/2018,137.3277778
CU-S0029,20/3/2018,162.25
CU-S0029,21/3/2018,168.6423611
CU-S0029,22/3/2018,169.207767
CU-S0029,23/3/2018,190.3508679
CU-S0029,24/3/2018,190.9353472
CU-S0029,25/3/2018,181.0263889
CU-S0029,26/3/2018,169.4069444
CU-S0029,27/3/2018,135.7798611
CU-S0029,28/3/2018,134.0458333
CU-S0029,29/3/2018,159.3645833
CU-S0029,30/3/2018,170.9673611
CU-S0029,31/3/2018,160.9722222
CU-S0029,3/4/2018,81.78623482
CU-S0029,4/4/2018,118.3371429
CU-S0029,5/4/2018,71.38330357
CU-S0029,6/4/2018,65.46736111
CU-S0029,7/4/2018,23.18402778
CU-S0029,8/4/2018,31.50451389
CU-S0029,9/4/2018,40.38912892
CU-S0029,10/4/2018,92.13937282
CU-S0029,11/4/2018,137.7236111
CU-S0029,12/4/2018,172.4027778
CU-S0029,13/4/2018,169.8325436
CU-S0029,14/4/2018,178.6736111
CU-S0029,15/4/2018,154.6743056
CU-S0029,16/4/2018,64.84464286
CU-S0029,20/4/2018,102.356506
CU-S0030,7/2/2018,123.4001107
CU-S0030,12/2/2018,92.45634703
CU-S0030,13/2/2018,91.96392857
CU-S0030,16/2/2018,117.3085581
CU-S0030,17/2/2018,112.68
CU-S0030,18/2/2018,149.9829457
CU-S0030,19/2/2018,146.9150704
CU-S0030,20/2/2018,151.6738194
CU-S0030,21/2/2018,131.8259649
CU-S0030,22/2/2018,81.76321569
CU-S0030,23/2/2018,49.92266667
CU-S0030,24/2/2018,62.62132867
CU-S0030,25/2/2018,84.06125436
CU-S0030,26/2/2018,48.67513944
CU-S0030,27/2/2018,79.66366492
CU-S0030,28/2/2018,113.5012632
CU-S0030,1/3/2018,115.5965035
CU-S0030,2/3/2018,112.560603
CU-S0030,3/3/2018,146.4762411
CU-S0030,4/3/2018,135.2092632
CU-S0030,5/3/2018,181.1124476
CU-S0030,6/3/2018,174.3617483
CU-S0030,7/3/2018,239.792
CU-S0030,8/3/2018,150.7369825
CU-S0030,9/3/2018,55.96083916
CU-S0030,10/3/2018,92.57164912
CU-S0030,11/3/2018,166.9360279
CU-S0030,12/3/2018,145.7812121
CU-S0030,13/3/2018,131.2068056
CU-S0030,14/3/2018,159.7601544
CU-S0030,15/3/2018,186.7459542
CU-S0030,16/3/2018,172.1981625
CU-S0030,17/3/2018,162.2789474
CU-S0030,18/3/2018,203.7842759
CU-S0030,19/3/2018,176.8987925
CU-S0030,20/3/2018,213.3277895
CU-S0030,21/3/2018,192.5684507
CU-S0030,22/3/2018,178.6810601
CU-S0030,23/3/2018,224.058662
CU-S0030,24/3/2018,248.4175524
CU-S0030,25/3/2018,196.8327526
CU-S0030,26/3/2018,169.473262
CU-S0030,27/3/2018,133.5823158
CU-S0030,28/3/2018,146.4580351
CU-S0030,29/3/2018,154.2626761
CU-S0030,30/3/2018,163.1014232
CU-S0030,31/3/2018,130.8487805
CU-S0030,1/4/2018,118.3193137
CU-S0030,2/4/2018,123.0928
CU-S0030,3/4/2018,111.5511017
CU-S0030,4/4/2018,107.56
CU-S0030,5/4/2018,88.81348315
CU-S0030,7/4/2018,26.58358209
CU-S0030,8/4/2018,40.64418118
CU-S0030,9/4/2018,63.7333101
CU-S0030,10/4/2018,116.4541958
CU-S0030,11/4/2018,149.3160331
CU-S0030,12/4/2018,217.8993407
CU-S0030,13/4/2018,195.9548611
CU-S0030,14/4/2018,205.4673171
CU-S0030,15/4/2018,211.2951553
CU-S0030,16/4/2018,62.42444444
CU-S0030,17/4/2018,30.50037736
CU-S0030,18/4/2018,37.83578313
CU-S0030,19/4/2018,64.93257576
CU-S0030,20/4/2018,109.9308772
CU-S0031,14/2/2018,84.2
CU-S0032,7/2/2018,139.2000046
CU-S0032,12/2/2018,93.70711111
CU-S0032,13/2/2018,101.3657544
CU-S0032,14/2/2018,150.6794366
CU-S0032,15/2/2018,146.481773
CU-S0032,16/2/2018,115.8254545
CU-S0032,17/2/2018,128.5517241
CU-S0032,18/2/2018,172.4312698
CU-S0032,19/2/2018,164.8974468
CU-S0032,20/2/2018,165.7281979
CU-S0032,21/2/2018,130.5809123
CU-S0032,22/2/2018,66.66402827
CU-S0032,23/2/2018,47.55269565
CU-S0032,24/2/2018,59.39703057
CU-S0032,25/2/2018,85.78229965
CU-S0032,26/2/2018,56.53959184
CU-S0032,27/2/2018,82.11068273
CU-S0032,28/2/2018,111.5577544
CU-S0032,1/3/2018,119.129021
CU-S0032,2/3/2018,114.088
CU-S0032,3/3/2018,115.5124912
CU-S0032,4/3/2018,155.3007719
CU-S0032,5/3/2018,246.6400709
CU-S0032,6/3/2018,219.2706714
CU-S0032,7/3/2018,268.4287234
CU-S0032,8/3/2018,156.5202113
CU-S0032,9/3/2018,56.53180212
CU-S0032,10/3/2018,115.6633922
CU-S0032,11/3/2018,190.356309
CU-S0032,12/3/2018,149.59456
CU-S0032,13/3/2018,135.1101767
CU-S0032,14/3/2018,184.5769611
CU-S0032,15/3/2018,185.6668531
CU-S0032,16/3/2018,189.7203876
CU-S0032,17/3/2018,155.3877193
CU-S0032,18/3/2018,198.1048421
CU-S0032,19/3/2018,201.0370318
CU-S0032,20/3/2018,240.9519014
CU-S0032,21/3/2018,173.345159
CU-S0032,22/3/2018,184.4198582
CU-S0032,23/3/2018,206.8910247
CU-S0032,24/3/2018,239.2618315
CU-S0032,25/3/2018,202.0748227
CU-S0032,26/3/2018,179.1404286
CU-S0032,27/3/2018,135.2194332
CU-S0032,28/3/2018,150.0574737
CU-S0032,29/3/2018,158.4216084
CU-S0032,30/3/2018,159.3769825
CU-S0032,31/3/2018,105.5371429
CU-S0032,1/4/2018,117.6859233
CU-S0032,2/4/2018,121.3880198
CU-S0032,3/4/2018,112.6842705
CU-S0032,4/4/2018,112.9837456
CU-S0032,5/4/2018,89.05832402
CU-S0032,6/4/2018,74.19675214
CU-S0032,7/4/2018,24.49519164
CU-S0032,8/4/2018,41.72335664
CU-S0032,9/4/2018,44.5410687
CU-S0032,10/4/2018,115.6957701
CU-S0032,11/4/2018,161.0485714
CU-S0032,12/4/2018,191.0199296
CU-S0032,13/4/2018,191.7295775
CU-S0032,14/4/2018,172.2044211
CU-S0032,15/4/2018,137.2228358
CU-S0032,16/4/2018,54.36704981
CU-S0032,17/4/2018,34.09366197
CU-S0032,18/4/2018,52.99704225
CU-S0032,19/4/2018,72.58253731
CU-S0032,20/4/2018,99.5120398
CU-S0033,7/2/2018,122.2197028
CU-S0033,8/2/2018,138.84
CU-S0033,12/2/2018,69.78
CU-S0033,13/2/2018,83.99272727
CU-S0033,14/2/2018,115.4006993
CU-S0033,15/2/2018,123.6701767
CU-S0033,16/2/2018,85.02298611
CU-S0033,17/2/2018,101.6689655
CU-S0033,19/2/2018,137.8847126
CU-S0033,20/2/2018,134.6444912
CU-S0033,21/2/2018,124.5979094
CU-S0033,22/2/2018,62.70027875
CU-S0033,23/2/2018,39.82926829
CU-S0033,24/2/2018,44.02020906
CU-S0033,25/2/2018,70.98291667
CU-S0033,26/2/2018,49.25993031
CU-S0033,27/2/2018,61.11326389
CU-S0033,28/2/2018,102.3254355
CU-S0033,1/3/2018,100.0583333
CU-S0033,2/3/2018,92.83557895
CU-S0033,3/3/2018,105.5717172
CU-S0033,6/3/2018,159.8069565
CU-S0033,7/3/2018,215.4872085
CU-S0033,8/3/2018,137.1118881
CU-S0033,9/3/2018,45.55972222
CU-S0033,10/3/2018,71.16853147
CU-S0033,11/3/2018,138.9309408
CU-S0033,12/3/2018,165.0809836
CU-S0033,13/3/2018,110.6301176
CU-S0033,14/3/2018,149.5767018
CU-S0033,15/3/2018,173.8996528
CU-S0033,16/3/2018,159.6159722
CU-S0033,17/3/2018,157.3714286
CU-S0033,18/3/2018,165.6499652
CU-S0033,19/3/2018,181.3809091
CU-S0033,20/3/2018,207.1713287
CU-S0033,21/3/2018,147.6327526
CU-S0033,22/3/2018,152.9547038
CU-S0033,23/3/2018,192.1361672
CU-S0033,24/3/2018,236.7913986
CU-S0033,25/3/2018,200.0638889
CU-S0033,26/3/2018,176.8634921
CU-S0033,27/3/2018,116.4016425
CU-S0033,28/3/2018,136.2557193
CU-S0033,29/3/2018,149.3427562
CU-S0033,30/3/2018,162.9072464
CU-S0033,31/3/2018,130.728
CU-S0033,1/4/2018,118.0752518
CU-S0033,2/4/2018,115.1347222
CU-S0033,3/4/2018,106.4104895
CU-S0033,4/4/2018,113.4877209
CU-S0033,5/4/2018,81.40615385
CU-S0033,6/4/2018,75.62352941
CU-S0033,7/4/2018,18.8056338
CU-S0033,8/4/2018,56.56515679
CU-S0033,9/4/2018,92.16363636
CU-S0033,10/4/2018,146.145
CU-S0033,11/4/2018,185.3939649
CU-S0033,12/4/2018,167.2675377
CU-S0033,14/4/2018,266.9270936
CU-S0033,15/4/2018,163.996446
CU-S0033,16/4/2018,71.47347518
CU-S0033,17/4/2018,27.92040323
CU-S0033,18/4/2018,42.81
CU-S0033,19/4/2018,74.96666667
CU-S0033,20/4/2018,89.9745098
CU-S0034,12/2/2018,94.00164609
CU-S0034,13/2/2018,98.85972222
CU-S0034,14/2/2018,118.4761672
CU-S0034,15/2/2018,129.9113725
CU-S0034,16/2/2018,76.11282378
CU-S0034,17/2/2018,87.48666667
CU-S0034,19/2/2018,130.3382051
CU-S0034,20/2/2018,133.9891986
CU-S0034,21/2/2018,129.25
CU-S0034,22/2/2018,107.9474545
CU-S0034,23/2/2018,43.08432432
CU-S0034,27/2/2018,70.08603774
CU-S0034,28/2/2018,103.3484091
CU-S0034,1/3/2018,108.3895652
CU-S0034,2/3/2018,118.2360345
CU-S0034,3/3/2018,103.175
CU-S0034,4/3/2018,129.6597222
CU-S0034,5/3/2018,148.5798611
CU-S0034,6/3/2018,145.9006272
CU-S0034,7/3/2018,193.6791667
CU-S0034,8/3/2018,177.0770115
CU-S0034,9/3/2018,33.54929687
CU-S0034,10/3/2018,64.29236111
CU-S0034,11/3/2018,118.0659722
CU-S0034,12/3/2018,147.0341085
CU-S0034,13/3/2018,123.2192647
CU-S0034,14/3/2018,137.645625
CU-S0034,15/3/2018,159.9473171
CU-S0034,16/3/2018,169.1741558
CU-S0034,19/3/2018,121.0392105
CU-S0034,20/3/2018,152.4449206
CU-S0034,21/3/2018,149.8834615
CU-S0034,22/3/2018,147.5939068
CU-S0034,23/3/2018,149.1134317
CU-S0034,24/3/2018,163.5546875
CU-S0034,26/3/2018,148.1422
CU-S0034,27/3/2018,140.385625
CU-S0034,28/3/2018,129.9982375
CU-S0034,29/3/2018,146.886807
CU-S0034,30/3/2018,154.2272727
CU-S0034,31/3/2018,90.54682028
CU-S0034,1/4/2018,106.6479167
CU-S0034,2/4/2018,95.48938547
CU-S0034,3/4/2018,60.34006969
CU-S0034,4/4/2018,112.2637838
CU-S0034,5/4/2018,64.28266055
CU-S0034,6/4/2018,56.41242236
CU-S0034,9/4/2018,38.68311787
CU-S0034,10/4/2018,84.27150877
CU-S0034,11/4/2018,123.6552381
CU-S0034,17/4/2018,43.42861111
CU-S0034,18/4/2018,37.42460606
CU-S0034,19/4/2018,64.30505051
CU-S0034,20/4/2018,77.46041667
CU-S0035,7/2/2018,117.19997
CU-S0035,12/2/2018,62.80264317
CU-S0035,13/2/2018,93.88926316
CU-S0035,14/2/2018,114.1243056
CU-S0035,15/2/2018,115.3708333
CU-S0035,16/2/2018,83.12473868
CU-S0035,17/2/2018,88.59310345
CU-S0035,18/2/2018,121.9261538
CU-S0035,19/2/2018,126.118853
CU-S0035,20/2/2018,127.6740845
CU-S0035,21/2/2018,114.6226481
CU-S0035,22/2/2018,51.08680556
CU-S0035,23/2/2018,38.97430556
CU-S0035,24/2/2018,41.11805556
CU-S0035,25/2/2018,60.07361111
CU-S0035,26/2/2018,35.06982332
CU-S0035,27/2/2018,56.35211268
CU-S0035,28/2/2018,90.49791667
CU-S0035,1/3/2018,90.12569444
CU-S0035,2/3/2018,91.76701754
CU-S0035,3/3/2018,97.91111111
CU-S0035,4/3/2018,113.3826389
CU-S0035,5/3/2018,149.1959722
CU-S0035,6/3/2018,178.9911189
CU-S0035,7/3/2018,185.8468794
CU-S0035,8/3/2018,123.8222378
CU-S0035,9/3/2018,44.12463158
CU-S0035,10/3/2018,67.16678445
CU-S0035,11/3/2018,119.3542254
CU-S0035,12/3/2018,155.2489431
CU-S0035,13/3/2018,99.4537069
CU-S0035,14/3/2018,142.753614
CU-S0035,15/3/2018,149.8443206
CU-S0035,16/3/2018,142.677614
CU-S0035,17/3/2018,135.2715679
CU-S0035,18/3/2018,147.4881944
CU-S0035,19/3/2018,165.1760839
CU-S0035,20/3/2018,192.9324042
CU-S0035,21/3/2018,120.6750877
CU-S0035,22/3/2018,125.4967133
CU-S0035,23/3/2018,166.2669039
CU-S0035,24/3/2018,235.4272727
CU-S0035,25/3/2018,229.9520833
CU-S0035,26/3/2018,148.8829893
CU-S0035,27/3/2018,119.564947
CU-S0035,28/3/2018,128.1765371
CU-S0035,29/3/2018,142.0150694
CU-S0035,30/3/2018,150.7177465
CU-S0035,31/3/2018,115.0986301
CU-S0035,2/4/2018,111.2445144
CU-S0035,3/4/2018,107.9579505
CU-S0035,4/4/2018,108.223662
CU-S0035,5/4/2018,83.99
CU-S0035,6/4/2018,82.85
CU-S0035,7/4/2018,13.53402778
CU-S0035,8/4/2018,30.96885017
CU-S0035,9/4/2018,75.27663158
CU-S0035,10/4/2018,124.2976678
CU-S0035,11/4/2018,142.7949451
CU-S0035,12/4/2018,168.9417062
CU-S0035,13/4/2018,169.4579505
CU-S0035,14/4/2018,252.8050769
CU-S0035,15/4/2018,126.5189954
CU-S0035,16/4/2018,60.61655172
CU-S0035,17/4/2018,21.36873362
CU-S0035,18/4/2018,35.83529825
CU-S0035,19/4/2018,65.31335689
CU-S0035,20/4/2018,86.1721608
CU-S0036,14/2/2018,0
CU-S0036,21/2/2018,149.1892308
CU-S0036,1/3/2018,0
CU-S0036,2/3/2018,120.0568127
CU-S0036,5/3/2018,0
CU-S0036,10/3/2018,67.24588235
CU-S0036,12/3/2018,117.6263256
CU-S0036,13/3/2018,124.1739227
CU-S0036,15/3/2018,170.5042202
CU-S0036,17/3/2018,131.8559447
CU-S0036,22/3/2018,132.7818182
CU-S0036,26/3/2018,150.0207921
CU-S0036,27/3/2018,143.1623529
CU-S0036,29/3/2018,0
CU-S0036,30/3/2018,0
CU-S0036,4/4/2018,126.2164706
CU-S0036,5/4/2018,48.60666667
CU-S0036,9/4/2018,0
CU-S0036,10/4/2018,0
CU-S0036,17/4/2018,53.78787879
CU-S0036,19/4/2018,54.646
CU-S0038,20/3/2018,200.6560563
CU-S0038,21/3/2018,159.7701435
CU-S0038,22/3/2018,170.8261905
CU-S0038,23/3/2018,230.0004926
CU-S0038,24/3/2018,242.8821528
CU-S0038,25/3/2018,205.1111111
CU-S0038,26/3/2018,168.4915663
CU-S0038,27/3/2018,130.3577186
CU-S0038,28/3/2018,141.9113333
CU-S0038,29/3/2018,150.0394366
CU-S0038,30/3/2018,161.3107042
CU-S0038,1/4/2018,117.7639735
CU-S0038,2/4/2018,115.7031156
CU-S0038,3/4/2018,87.74377049
CU-S0038,4/4/2018,113.262931
CU-S0038,5/4/2018,74.80575758
CU-S0038,6/4/2018,70.51438849
CU-S0038,8/4/2018,34.93076923
CU-S0038,9/4/2018,42.77712281
CU-S0038,10/4/2018,102.6124382
CU-S0038,11/4/2018,149.3480851
CU-S0038,12/4/2018,186.2756944
CU-S0038,13/4/2018,174.9908127
CU-S0038,14/4/2018,155.4645833
CU-S0038,15/4/2018,170.3216842
CU-S0038,17/4/2018,32.58978723
CU-S0038,18/4/2018,44.86862559
CU-S0038,19/4/2018,58.87371901
CU-S0038,20/4/2018,107.627931
CU-S0039,12/2/2018,73.31248869
CU-S0039,13/2/2018,89.27792208
CU-S0039,14/2/2018,111.6859664
CU-S0039,15/2/2018,121.3956835
CU-S0039,16/2/2018,78.00071429
CU-S0039,17/2/2018,93.67857143
CU-S0039,18/2/2018,131.220155
CU-S0039,19/2/2018,133.6960854
CU-S0039,20/2/2018,154.0997826
CU-S0039,21/2/2018,129.0433566
CU-S0039,22/2/2018,97.98
CU-S0039,23/2/2018,42.75617021
CU-S0039,24/2/2018,42.99357143
CU-S0039,25/2/2018,63.472
CU-S0039,26/2/2018,66.22774468
CU-S0039,27/2/2018,70.24686192
CU-S0039,28/2/2018,104.2904594
CU-S0039,1/3/2018,107.3716608
CU-S0039,2/3/2018,101.4995819
CU-S0039,3/3/2018,99.18521127
CU-S0039,4/3/2018,126.6355872
CU-S0039,5/3/2018,151.0032975
CU-S0039,6/3/2018,154.6471154
CU-S0039,7/3/2018,191.2369388
CU-S0039,8/3/2018,140.2213174
CU-S0039,9/3/2018,53.17124183
CU-S0039,10/3/2018,90.25211679
CU-S0039,11/3/2018,140.0569091
CU-S0039,12/3/2018,137.5044681
CU-S0039,13/3/2018,114.1467368
CU-S0039,14/3/2018,146.5077352
CU-S0039,15/3/2018,165.2769231
CU-S0039,16/3/2018,154.9320161
CU-S0039,17/3/2018,150.8398551
CU-S0039,18/3/2018,149.7774648
CU-S0039,19/3/2018,144.5492632
CU-S0039,20/3/2018,199.0501818
CU-S0039,21/3/2018,164.429368
CU-S0039,22/3/2018,157.7034965
CU-S0039,23/3/2018,191.4485915
CU-S0039,24/3/2018,214.6561576
CU-S0039,25/3/2018,184.7913684
CU-S0039,26/3/2018,173.5445783
CU-S0039,27/3/2018,134.7186792
CU-S0039,28/3/2018,124.2214815
CU-S0039,29/3/2018,154.1697585
CU-S0039,30/3/2018,162.6763121
CU-S0039,31/3/2018,121.0654687
CU-S0039,1/4/2018,111.397
CU-S0039,2/4/2018,108.1379649
CU-S0039,3/4/2018,91.17403509
CU-S0039,4/4/2018,104.9442509
CU-S0039,5/4/2018,72.56113074
CU-S0039,6/4/2018,69.0835461
CU-S0039,7/4/2018,24.41258741
CU-S0039,8/4/2018,27.72430556
CU-S0039,9/4/2018,58.43827715
CU-S0039,10/4/2018,116.2849296
CU-S0039,11/4/2018,158.8367143
CU-S0039,12/4/2018,186.5631206
CU-S0039,13/4/2018,174.8759582
CU-S0039,14/4/2018,195.6444444
CU-S0039,15/4/2018,137.3814423
CU-S0039,16/4/2018,75.66338028
CU-S0039,17/4/2018,47.20920354
CU-S0039,18/4/2018,38.73411765
CU-S0039,19/4/2018,67.29321678
CU-S0039,20/4/2018,85.80490196
CU-S0040,21/2/2018,114.9432558
CU-S0040,22/2/2018,87.34725275
CU-S0040,23/2/2018,50.51509202
CU-S0040,24/2/2018,52.50902778
CU-S0040,25/2/2018,79.19625
CU-S0040,26/2/2018,55.592
CU-S0040,2/3/2018,110.048227
CU-S0040,3/3/2018,119.7002817
CU-S0040,4/3/2018,137.65
CU-S0040,5/3/2018,185.7083333
CU-S0040,6/3/2018,218.8
CU-S0040,7/3/2018,254.9326389
CU-S0040,8/3/2018,156.8090278
CU-S0040,9/3/2018,70.11597222
CU-S0040,10/3/2018,89.51111111
CU-S0040,11/3/2018,164.8854167
CU-S0040,12/3/2018,201.75
CU-S0040,13/3/2018,125.0692913
CU-S0040,14/3/2018,178.4625316
CU-S0040,18/3/2018,206.6048544
CU-S0040,19/3/2018,223.1820209
CU-S0040,20/3/2018,258.6773519
CU-S0040,21/3/2018,155.6909722
CU-S0040,22/3/2018,191.1166667
CU-S0040,23/3/2018,241.6444444
CU-S0040,24/3/2018,211.1529412
CU-S0040,26/3/2018,245.6175
CU-S0040,28/3/2018,140.2039394
CU-S0040,29/3/2018,157.5385827
CU-S0040,30/3/2018,176.6120805
CU-S0040,1/4/2018,124.5265574
CU-S0040,2/4/2018,127.6919328
CU-S0040,3/4/2018,117.42397
CU-S0040,8/4/2018,46.95230769
CU-S0040,9/4/2018,69.1390106
CU-S0040,14/4/2018,337.7934483
CU-S0040,15/4/2018,243.6409938
CU-S0040,16/4/2018,52.74285714
CU-S0040,17/4/2018,41.72791209
CU-S0040,18/4/2018,38.56081633
CU-S0040,19/4/2018,82.01557252
CU-S0042,7/2/2018,121.5066855
CU-S0042,12/2/2018,87.29075269
CU-S0042,13/2/2018,85.308125
CU-S0042,15/2/2018,136.1228112
CU-S0042,16/2/2018,77.93043478
CU-S0042,17/2/2018,104.1333333
CU-S0042,18/2/2018,129.0493023
CU-S0042,19/2/2018,135.2971831
CU-S0042,20/2/2018,141.256051
CU-S0042,21/2/2018,128.7771812
CU-S0042,22/2/2018,111.2288288
CU-S0042,23/2/2018,40.83656904
CU-S0042,24/2/2018,46.81805556
CU-S0042,25/2/2018,69.70188811
CU-S0042,26/2/2018,68.00584507
CU-S0042,27/2/2018,64.45191781
CU-S0042,28/2/2018,102.5395396
