id,Time,Value
CU-S0004,02-05-2018,5.306140350877195
CU-S0004,03-05-2018,8.956727430555556
CU-S0004,04-05-2018,11.04277003484321
CU-S0004,05-05-2018,15.574694055944045
CU-S0004,06-05-2018,20.946107784431128
CU-S0004,07-05-2018,37.176955990220065
CU-S0004,08-05-2018,47.165984320557456
CU-S0004,09-05-2018,54.55624999999999
CU-S0004,10-05-2018,36.95916666666668
CU-S0004,11-05-2018,29.16289335664335
CU-S0004,12-05-2018,27.440476190476193
CU-S0005,15-02-2018,52.770953757225406
CU-S0005,16-02-2018,61.59999999999999
CU-S0005,19-02-2018,63.3994433198381
CU-S0005,20-02-2018,67.2607456140351
CU-S0005,21-02-2018,62.265262430939266
CU-S0005,22-02-2018,47.94114583333333
CU-S0005,26-02-2018,33.41294326241134
CU-S0005,27-02-2018,35.06576655052266
CU-S0005,28-02-2018,48.62452090592335
CU-S0005,01-03-2018,51.73914930555555
CU-S0005,02-03-2018,53.59960664335665
CU-S0005,03-03-2018,47.66449652777775
CU-S0005,04-03-2018,62.075954861111136
CU-S0005,05-03-2018,78.84600694444444
CU-S0005,06-03-2018,71.04651567944256
CU-S0005,07-03-2018,109.92900696864113
CU-S0005,08-03-2018,81.35301573426567
CU-S0005,09-03-2018,22.079181184668986
CU-S0005,10-03-2018,36.63498263888888
CU-S0005,11-03-2018,56.81857638888886
CU-S0005,12-03-2018,79.84326923076918
CU-S0005,16-03-2018,92.18497942386833
CU-S0005,17-03-2018,69.80859375000001
CU-S0005,18-03-2018,64.4952256944444
CU-S0005,19-03-2018,64.18889372822304
CU-S0005,20-03-2018,79.9621080139373
CU-S0005,21-03-2018,89.55815972222227
CU-S0005,22-03-2018,85.64453124999993
CU-S0005,23-03-2018,104.76258680555556
CU-S0005,24-03-2018,103.54730902777779
CU-S0005,25-03-2018,97.0455729166667
CU-S0005,26-03-2018,90.3263937282229
CU-S0005,27-03-2018,65.62239583333333
CU-S0005,28-03-2018,65.93506944444447
CU-S0005,29-03-2018,82.47395833333326
CU-S0005,30-03-2018,88.04991319444437
