sensorid,time,pm1
CU-S0064,17-02-18,
CU-S0064,18-02-18,
CU-S0064,19-02-18,
CU-S0064,20-02-18,
CU-S0064,21-02-18,31.61072917
CU-S0064,22-02-18,22.94049587
CU-S0064,23-02-18,15.75683628
CU-S0064,24-02-18,13.84320423
CU-S0064,25-02-18,20.34794425
CU-S0064,26-02-18,14.94560976
CU-S0064,27-02-18,19.76996466
CU-S0064,28-02-18,26.97929825
CU-S0064,01-03-18,27.23895105
CU-S0064,02-03-18,27.62184669
CU-S0064,03-03-18,29.485
CU-S0064,04-03-18,
CU-S0064,05-03-18,
CU-S0064,06-03-18,38.81109375
CU-S0064,07-03-18,61.0163786
CU-S0064,08-03-18,45.16526132
CU-S0064,09-03-18,14.209375
CU-S0064,10-03-18,21.1593007
CU-S0064,11-03-18,33.77073171
CU-S0064,12-03-18,42.16556338
CU-S0064,13-03-18,30.29713287
CU-S0064,14-03-18,48.21418118
CU-S0064,15-03-18,51.25412587
CU-S0064,16-03-18,47.30538462
CU-S0064,17-03-18,38.87681275
CU-S0064,18-03-18,45.56598765
CU-S0064,19-03-18,50.12793706
CU-S0064,20-03-18,64.32206294
CU-S0064,21-03-18,38.26587413
CU-S0064,22-03-18,41.83602787
CU-S0064,23-03-18,53.62243728
CU-S0064,24-03-18,60.21111111
CU-S0064,25-03-18,79.69006944
CU-S0064,26-03-18,48.72409091
CU-S0064,27-03-18,37.26468531
CU-S0064,28-03-18,37.58588028
CU-S0064,29-03-18,45.76722222
CU-S0064,30-03-18,52.14870175
CU-S0064,31-03-18,28.15707224
CU-S0064,01-04-18,30.10243902
CU-S0064,02-04-18,32.18573944
CU-S0064,03-04-18,27.31145833
CU-S0064,04-04-18,33.37665505
CU-S0064,05-04-18,20.76724739
CU-S0064,06-04-18,22.26933798
CU-S0064,07-04-18,6.693101045
CU-S0064,08-04-18,7.882673611
CU-S0064,09-04-18,20.63159722
CU-S0064,10-04-18,32.37706294
CU-S0064,11-04-18,43.39133803
CU-S0064,12-04-18,54.18333333
CU-S0064,13-04-18,57.32452962
CU-S0064,14-04-18,63.21031469
CU-S0064,15-04-18,44.44154122
CU-S0064,16-04-18,16.38531469
CU-S0064,17-04-18,10.11493056
CU-S0064,18-04-18,11.63797909
CU-S0064,19-04-18,21.11314685
CU-S0064,20-04-18,24.81666667
CU-S0064,21-04-18,32.20613636
CU-S0064,22-04-18,44.34055749
CU-S0064,23-04-18,45.3136
CU-S0064,24-04-18,
CU-S0064,25-04-18,
CU-S0064,26-04-18,
CU-S0064,27-04-18,13.51516129
CU-S0064,28-04-18,13.81045296
CU-S0064,29-04-18,5.299236111
CU-S0064,30-04-18,3.010319149
CU-S0064,01-05-18,3.381293706
CU-S0064,02-05-18,1.12354717
CU-S0064,03-05-18,2.585614035
CU-S0064,04-05-18,3.836122449
CU-S0064,05-05-18,
CU-S0064,06-05-18,9.13559322
CU-S0064,07-05-18,
CU-S0064,08-05-18,
CU-S0064,09-05-18,24.80045296
CU-S0064,10-05-18,21.77710801
CU-S0064,11-05-18,11.37468531
CU-S0064,12-05-18,9.250347222
CU-S0064,13-05-18,9.926680851
CU-S0064,14-05-18,12.39891986
CU-S0064,15-05-18,15.12080537
CU-S0064,16-05-18,
CU-S0064,17-05-18,
CU-S0064,18-05-18,
CU-S0064,19-05-18,8.953138686
CU-S0064,20-05-18,9.914899329
CU-S0064,21-05-18,
CU-S0064,22-05-18,
CU-S0064,23-05-18,
CU-S0064,24-05-18,
CU-S0064,25-05-18,
CU-S0064,26-05-18,
CU-S0064,27-05-18,
CU-S0064,28-05-18,
CU-S0064,29-05-18,
CU-S0064,30-05-18,
CU-S0064,31-05-18,
CU-S0064,01-06-18,
CU-S0064,02-06-18,
CU-S0064,03-06-18,11.13209402
CU-S0064,04-06-18,7.468989547
CU-S0064,05-06-18,6.202857143
CU-S0064,06-06-18,4.812552448
CU-S0064,07-06-18,7.457096774
CU-S0064,08-06-18,
CU-S0064,09-06-18,
CU-S0064,10-06-18,
CU-S0064,11-06-18,
CU-S0064,12-06-18,
CU-S0064,13-06-18,
CU-S0064,14-06-18,
CU-S0064,15-06-18,
CU-S0064,16-06-18,
CU-S0064,17-06-18,
CU-S0064,18-06-18,
CU-S0064,19-06-18,
CU-S0064,20-06-18,
CU-S0064,21-06-18,
CU-S0064,22-06-18,
CU-S0064,23-06-18,
CU-S0064,24-06-18,
CU-S0064,25-06-18,
CU-S0064,26-06-18,
CU-S0064,27-06-18,
CU-S0064,28-06-18,
CU-S0064,29-06-18,
CU-S0064,30-06-18,
CU-S0064,01-07-18,
CU-S0064,02-07-18,
CU-S0064,03-07-18,
CU-S0064,04-07-18,
CU-S0064,05-07-18,
CU-S0064,06-07-18,
CU-S0064,07-07-18,
CU-S0064,08-07-18,
CU-S0064,09-07-18,
CU-S0064,10-07-18,
CU-S0064,11-07-18,
CU-S0064,12-07-18,
CU-S0064,13-07-18,
CU-S0064,14-07-18,
CU-S0064,15-07-18,
CU-S0064,16-07-18,
CU-S0064,17-07-18,
CU-S0064,18-07-18,
CU-S0064,19-07-18,
CU-S0064,20-07-18,
CU-S0064,21-07-18,
CU-S0064,22-07-18,
CU-S0064,23-07-18,
CU-S0064,24-07-18,
CU-S0064,25-07-18,
CU-S0064,26-07-18,
CU-S0064,27-07-18,
CU-S0064,28-07-18,
CU-S0064,29-07-18,
CU-S0064,30-07-18,
CU-S0064,31-07-18,
CU-S0064,01-08-18,
CU-S0064,02-08-18,
CU-S0064,03-08-18,
CU-S0064,04-08-18,
CU-S0064,05-08-18,
CU-S0064,06-08-18,
CU-S0064,07-08-18,
CU-S0064,08-08-18,
CU-S0064,09-08-18,
CU-S0064,10-08-18,
CU-S0064,11-08-18,
CU-S0064,12-08-18,
CU-S0064,13-08-18,
CU-S0064,14-08-18,
CU-S0064,15-08-18,
CU-S0064,16-08-18,
CU-S0064,17-08-18,
CU-S0064,18-08-18,
CU-S0064,19-08-18,
CU-S0064,20-08-18,
CU-S0064,21-08-18,
CU-S0064,22-08-18,
CU-S0064,23-08-18,
CU-S0064,24-08-18,
CU-S0064,25-08-18,
CU-S0064,26-08-18,
CU-S0064,27-08-18,
CU-S0064,28-08-18,
CU-S0064,29-08-18,
CU-S0064,30-08-18,
CU-S0064,31-08-18,
CU-S0064,01-09-18,
CU-S0064,02-09-18,
CU-S0064,03-09-18,
CU-S0064,04-09-18,
CU-S0064,05-09-18,
CU-S0064,06-09-18,
CU-S0064,07-09-18,
CU-S0064,08-09-18,
CU-S0064,09-09-18,
CU-S0064,10-09-18,
CU-S0064,11-09-18,
CU-S0064,12-09-18,
CU-S0064,13-09-18,
CU-S0064,14-09-18,
CU-S0064,15-09-18,
CU-S0064,16-09-18,
CU-S0064,17-09-18,
CU-S0064,18-09-18,
CU-S0064,19-09-18,
CU-S0064,20-09-18,
CU-S0064,21-09-18,
CU-S0064,22-09-18,
CU-S0064,23-09-18,
CU-S0064,24-09-18,
CU-S0064,25-09-18,
CU-S0064,26-09-18,
CU-S0064,27-09-18,
CU-S0064,28-09-18,
CU-S0064,29-09-18,
CU-S0066,31-01-18,
CU-S0066,01-02-18,
CU-S0066,02-02-18,
CU-S0066,03-02-18,
CU-S0066,04-02-18,
CU-S0066,05-02-18,
CU-S0066,06-02-18,
CU-S0066,07-02-18,
CU-S0066,08-02-18,
CU-S0066,09-02-18,
CU-S0066,10-02-18,
CU-S0066,11-02-18,
CU-S0066,12-02-18,
CU-S0066,13-02-18,
CU-S0066,14-02-18,
CU-S0066,15-02-18,
CU-S0066,16-02-18,
CU-S0066,17-02-18,
CU-S0066,18-02-18,
CU-S0066,19-02-18,
CU-S0066,20-02-18,
CU-S0066,21-02-18,
CU-S0066,22-02-18,
CU-S0066,23-02-18,
CU-S0066,24-02-18,
CU-S0066,25-02-18,
CU-S0066,26-02-18,
CU-S0066,27-02-18,
CU-S0066,28-02-18,
CU-S0066,01-03-18,
CU-S0066,02-03-18,
CU-S0066,03-03-18,
CU-S0066,04-03-18,
CU-S0066,05-03-18,
CU-S0066,06-03-18,
CU-S0066,07-03-18,
CU-S0066,08-03-18,
CU-S0066,09-03-18,
CU-S0066,10-03-18,
CU-S0066,11-03-18,
CU-S0066,12-03-18,
CU-S0066,13-03-18,
CU-S0066,14-03-18,
CU-S0066,15-03-18,
CU-S0066,16-03-18,53.39497908
CU-S0066,17-03-18,48.13240418
CU-S0066,18-03-18,49.85520833
CU-S0066,19-03-18,48.17937063
CU-S0066,20-03-18,63.22439024
CU-S0066,21-03-18,58.58101045
CU-S0066,22-03-18,58.04534965
CU-S0066,23-03-18,72.93796748
CU-S0066,24-03-18,70.89409722
CU-S0066,25-03-18,56.77465278
CU-S0066,26-03-18,55.80592334
CU-S0066,27-03-18,40.00139373
CU-S0066,28-03-18,43.88645833
CU-S0066,29-03-18,54.12536585
CU-S0066,30-03-18,55.12547368
CU-S0066,31-03-18,31.15444056
CU-S0066,01-04-18,31.44861111
CU-S0066,02-04-18,33.131777
CU-S0066,03-04-18,27.32491228
CU-S0066,04-04-18,30.33229167
CU-S0066,05-04-18,20.61111111
CU-S0066,06-04-18,21.57506944
CU-S0066,07-04-18,9.602439024
CU-S0066,08-04-18,12.16458333
CU-S0066,09-04-18,22.87375439
CU-S0066,10-04-18,35.33501754
CU-S0066,11-04-18,54.74982578
CU-S0066,12-04-18,64.16243902
CU-S0066,13-04-18,63.17560976
CU-S0066,14-04-18,73.74006969
CU-S0066,15-04-18,53.59861111
CU-S0066,16-04-18,18.26520979
CU-S0066,17-04-18,13.18905923
CU-S0066,18-04-18,15.50208333
CU-S0066,19-04-18,23.67937063
CU-S0066,20-04-18,29.665625
CU-S0066,21-04-18,42.19861111
CU-S0066,22-04-18,57.18923611
CU-S0066,23-04-18,66.19545455
CU-S0066,24-04-18,78.61219512
CU-S0066,25-04-18,37.89248252
CU-S0066,26-04-18,16.38125
CU-S0066,27-04-18,14.78772727
CU-S0066,28-04-18,14.51979167
CU-S0066,29-04-18,9.161111111
CU-S0066,30-04-18,7.110763889
CU-S0066,01-05-18,8.937395833
CU-S0066,02-05-18,3.444250871
CU-S0066,03-05-18,5.673986014
CU-S0066,04-05-18,7.894070175
CU-S0066,05-05-18,8.787456446
CU-S0066,06-05-18,17.0421831
CU-S0066,07-05-18,21.85878049
CU-S0066,08-05-18,27.80132404
CU-S0066,09-05-18,32.55576923
CU-S0066,10-05-18,23.5645614
CU-S0066,11-05-18,17.28508772
CU-S0066,12-05-18,11.29131944
CU-S0066,13-05-18,13.63496503
CU-S0066,14-05-18,18.72752613
CU-S0066,15-05-18,17.94236111
CU-S0066,16-05-18,16.95951049
CU-S0066,17-05-18,4.467595819
CU-S0066,18-05-18,9.066979167
CU-S0066,19-05-18,12.05208333
CU-S0066,20-05-18,10.19472028
CU-S0066,21-05-18,17.71358885
CU-S0066,22-05-18,14.14957895
CU-S0066,23-05-18,8.957839721
CU-S0066,24-05-18,9.932587413
CU-S0066,25-05-18,13.27
CU-S0066,26-05-18,10.10697917
CU-S0066,27-05-18,5.997202797
CU-S0066,28-05-18,4.866840278
CU-S0066,29-05-18,5.402902098
CU-S0066,30-05-18,7.248850174
CU-S0066,31-05-18,7.838954704
CU-S0066,01-06-18,11.13808362
CU-S0066,02-06-18,10.91059441
CU-S0066,03-06-18,11.29268293
CU-S0066,04-06-18,11.54677083
CU-S0066,05-06-18,9.053846154
CU-S0066,06-06-18,8.260071429
CU-S0066,07-06-18,6.984126984
CU-S0066,08-06-18,
CU-S0066,09-06-18,
CU-S0066,10-06-18,
CU-S0066,11-06-18,
CU-S0066,12-06-18,
CU-S0066,13-06-18,
CU-S0066,14-06-18,
CU-S0066,15-06-18,
CU-S0066,16-06-18,
CU-S0066,17-06-18,
CU-S0066,18-06-18,
CU-S0066,19-06-18,
CU-S0066,20-06-18,
CU-S0066,21-06-18,
CU-S0066,22-06-18,
CU-S0066,23-06-18,
CU-S0066,24-06-18,
CU-S0066,25-06-18,
CU-S0066,26-06-18,
CU-S0066,27-06-18,
CU-S0066,28-06-18,
CU-S0066,29-06-18,
CU-S0066,30-06-18,
CU-S0066,01-07-18,
CU-S0066,02-07-18,
CU-S0066,03-07-18,
CU-S0066,04-07-18,
CU-S0066,05-07-18,
CU-S0066,06-07-18,
CU-S0066,07-07-18,
CU-S0066,08-07-18,
CU-S0066,09-07-18,
CU-S0066,10-07-18,
CU-S0066,11-07-18,
CU-S0066,12-07-18,
CU-S0066,13-07-18,
CU-S0066,14-07-18,
CU-S0066,15-07-18,
CU-S0066,16-07-18,
CU-S0066,17-07-18,
CU-S0066,18-07-18,
CU-S0066,19-07-18,
CU-S0066,20-07-18,
CU-S0066,21-07-18,
CU-S0066,22-07-18,
CU-S0066,23-07-18,
CU-S0066,24-07-18,
CU-S0066,25-07-18,
CU-S0066,26-07-18,
CU-S0066,27-07-18,
CU-S0066,28-07-18,
CU-S0066,29-07-18,
CU-S0066,30-07-18,
CU-S0066,31-07-18,
CU-S0066,01-08-18,
CU-S0066,02-08-18,
CU-S0066,03-08-18,
CU-S0066,04-08-18,
CU-S0066,05-08-18,
CU-S0066,06-08-18,
CU-S0066,07-08-18,
CU-S0066,08-08-18,
CU-S0066,09-08-18,
CU-S0066,10-08-18,
CU-S0066,11-08-18,
CU-S0066,12-08-18,
CU-S0066,13-08-18,
CU-S0066,14-08-18,
CU-S0066,15-08-18,
CU-S0066,16-08-18,
CU-S0066,17-08-18,
CU-S0066,18-08-18,
CU-S0066,19-08-18,
CU-S0066,20-08-18,
CU-S0066,21-08-18,
CU-S0066,22-08-18,
CU-S0066,23-08-18,
CU-S0066,24-08-18,
CU-S0066,25-08-18,
CU-S0066,26-08-18,
CU-S0066,27-08-18,
CU-S0066,28-08-18,
CU-S0066,29-08-18,
CU-S0066,30-08-18,
CU-S0066,31-08-18,
CU-S0066,01-09-18,
CU-S0066,02-09-18,
CU-S0066,03-09-18,
CU-S0066,04-09-18,
CU-S0066,05-09-18,
CU-S0066,06-09-18,
CU-S0066,07-09-18,
CU-S0066,08-09-18,
CU-S0066,09-09-18,
CU-S0066,10-09-18,
CU-S0066,11-09-18,
CU-S0066,12-09-18,
CU-S0066,13-09-18,
CU-S0066,14-09-18,
CU-S0066,15-09-18,
CU-S0066,16-09-18,
CU-S0066,17-09-18,
CU-S0066,18-09-18,
CU-S0066,19-09-18,
CU-S0066,20-09-18,
CU-S0066,21-09-18,
CU-S0066,22-09-18,
CU-S0066,23-09-18,
CU-S0066,24-09-18,
CU-S0066,25-09-18,
CU-S0066,26-09-18,
CU-S0066,27-09-18,
CU-S0066,28-09-18,
CU-S0066,29-09-18,
CU-S0067,31-01-18,
CU-S0067,01-02-18,
CU-S0067,02-02-18,
CU-S0067,03-02-18,
CU-S0067,04-02-18,
CU-S0067,05-02-18,
CU-S0067,06-02-18,
CU-S0067,07-02-18,
CU-S0067,08-02-18,
CU-S0067,09-02-18,
CU-S0067,10-02-18,
CU-S0067,11-02-18,
CU-S0067,12-02-18,26.36488095
CU-S0067,13-02-18,26.40060071
CU-S0067,14-02-18,34.40800699
CU-S0067,15-02-18,43.31335664
CU-S0067,16-02-18,32.22270463
CU-S0067,17-02-18,
CU-S0067,18-02-18,
CU-S0067,19-02-18,41.83896057
CU-S0067,20-02-18,46.58690391
CU-S0067,21-02-18,47.33110048
CU-S0067,22-02-18,27.05752294
CU-S0067,23-02-18,20.33993399
CU-S0067,24-02-18,19.27754209
CU-S0067,25-02-18,19.3142132
CU-S0067,26-02-18,30.35930412
CU-S0067,27-02-18,16.80148148
CU-S0067,28-02-18,32.70361111
CU-S0067,01-03-18,
CU-S0067,02-03-18,
CU-S0067,03-03-18,
CU-S0067,04-03-18,
CU-S0067,05-03-18,45.22395833
CU-S0067,06-03-18,59.552225
CU-S0067,07-03-18,62.5214375
CU-S0067,08-03-18,71.37686792
CU-S0067,09-03-18,17.03653571
CU-S0067,10-03-18,18.38142373
CU-S0067,11-03-18,30.86357388
CU-S0067,12-03-18,47.73326165
CU-S0067,13-03-18,41.97272941
CU-S0067,14-03-18,45.19806061
CU-S0067,15-03-18,54.62136364
CU-S0067,16-03-18,62.28128289
CU-S0067,17-03-18,
CU-S0067,18-03-18,44.79153515
CU-S0067,19-03-18,46.62614286
CU-S0067,20-03-18,55.77067138
CU-S0067,21-03-18,69.32902552
CU-S0067,22-03-18,53.34283688
CU-S0067,23-03-18,57.62806854
CU-S0067,24-03-18,67.11205357
CU-S0067,25-03-18,
CU-S0067,26-03-18,81.35859873
CU-S0067,27-03-18,51.14532567
CU-S0067,28-03-18,
CU-S0067,29-03-18,
CU-S0067,30-03-18,
CU-S0067,31-03-18,
CU-S0067,01-04-18,
CU-S0067,02-04-18,29.6024961
CU-S0067,03-04-18,28.97241135
CU-S0067,04-04-18,35.96915094
CU-S0067,05-04-18,22.52902256
CU-S0067,06-04-18,19.87735974
CU-S0067,07-04-18,14.07314815
CU-S0067,08-04-18,10.15514831
CU-S0067,09-04-18,21.4079021
CU-S0067,10-04-18,40.72327526
CU-S0067,11-04-18,47.47468354
CU-S0067,12-04-18,56.69912664
CU-S0067,13-04-18,67.73807829
CU-S0067,14-04-18,68.29873077
CU-S0067,15-04-18,
CU-S0067,16-04-18,
CU-S0067,17-04-18,16.84144578
CU-S0067,18-04-18,14.70730897
CU-S0067,19-04-18,23.7563587
CU-S0067,20-04-18,25.08853846
CU-S0067,21-04-18,37.50741573
CU-S0067,22-04-18,44.7075594
CU-S0067,23-04-18,49.994
CU-S0067,24-04-18,55.001875
CU-S0067,25-04-18,42.37473684
CU-S0067,26-04-18,20.66284722
CU-S0067,27-04-18,15.09663366
CU-S0067,28-04-18,14.6111465
CU-S0067,29-04-18,12.87146402
CU-S0067,30-04-18,10.25665505
CU-S0067,01-05-18,10.26160305
CU-S0067,02-05-18,8.56122449
CU-S0067,03-05-18,8.101578947
CU-S0067,04-05-18,6.589104478
CU-S0067,05-05-18,9.200682594
CU-S0067,06-05-18,19.71108545
CU-S0067,07-05-18,20.20445378
CU-S0067,08-05-18,28.81694079
CU-S0067,09-05-18,33.12148837
CU-S0067,10-05-18,18.73364754
CU-S0067,11-05-18,13.12122951
CU-S0067,12-05-18,
CU-S0067,13-05-18,15.01131757
CU-S0067,14-05-18,28.19241379
CU-S0067,15-05-18,11.37694737
CU-S0067,16-05-18,7.069444444
CU-S0067,17-05-18,6.597366548
CU-S0067,18-05-18,11.28403226
CU-S0067,19-05-18,
CU-S0067,20-05-18,
CU-S0067,21-05-18,21.51327068
CU-S0067,22-05-18,9.565211268
CU-S0067,23-05-18,8.083055556
CU-S0067,24-05-18,9.196294964
CU-S0067,25-05-18,11.71971014
CU-S0067,26-05-18,
CU-S0067,27-05-18,6.631818182
CU-S0067,28-05-18,9.34408
CU-S0067,29-05-18,3.603529412
CU-S0067,30-05-18,6.868710801
CU-S0067,31-05-18,5.715992908
CU-S0067,01-06-18,6.953559322
CU-S0067,02-06-18,13.41385281
CU-S0067,03-06-18,
CU-S0067,04-06-18,11.80592417
CU-S0067,05-06-18,5.582723214
CU-S0067,06-06-18,4.653589744
CU-S0067,07-06-18,7.314427313
CU-S0067,08-06-18,6.631914894
CU-S0067,09-06-18,0.885365854
CU-S0067,10-06-18,
CU-S0067,11-06-18,2.873529412
CU-S0067,12-06-18,2.185830389
CU-S0067,13-06-18,3.10979021
CU-S0067,14-06-18,6.549540636
CU-S0067,15-06-18,4.101565217
CU-S0067,16-06-18,
CU-S0067,17-06-18,
CU-S0067,18-06-18,11.5633945
CU-S0067,19-06-18,11.26792982
CU-S0067,20-06-18,10.89777003
CU-S0067,21-06-18,4.623368421
CU-S0067,22-06-18,4.66975
CU-S0067,23-06-18,
CU-S0067,24-06-18,1.989203779
CU-S0067,25-06-18,2.744494774
CU-S0067,26-06-18,1.03278169
CU-S0067,27-06-18,1.311289199
CU-S0067,28-06-18,5.452561404
CU-S0067,29-06-18,4.420603448
CU-S0067,30-06-18,
CU-S0067,01-07-18,6.542749529
CU-S0067,02-07-18,2.737314629
CU-S0067,03-07-18,4.466853147
CU-S0067,04-07-18,5.118551724
CU-S0067,05-07-18,7.440898345
CU-S0067,06-07-18,5.721034483
CU-S0067,07-07-18,
CU-S0067,08-07-18,
CU-S0067,09-07-18,7.215615293
CU-S0067,10-07-18,4.862542373
CU-S0067,11-07-18,1.185438596
CU-S0067,12-07-18,0.925972222
CU-S0067,13-07-18,14.07534884
CU-S0067,14-07-18,
CU-S0067,15-07-18,4.752624495
CU-S0067,16-07-18,2.350598592
CU-S0067,17-07-18,5.982561404
CU-S0067,18-07-18,4.20522807
CU-S0067,19-07-18,1.429965035
CU-S0067,20-07-18,2.173364486
CU-S0067,21-07-18,
CU-S0067,22-07-18,
CU-S0067,23-07-18,7.242366412
CU-S0067,24-07-18,3.364475524
CU-S0067,25-07-18,14.24142857
CU-S0067,26-07-18,4.871967213
CU-S0067,27-07-18,
CU-S0067,28-07-18,
CU-S0067,29-07-18,
CU-S0067,30-07-18,8.9
CU-S0067,31-07-18,4.980952381
CU-S0067,01-08-18,5.701015625
CU-S0067,02-08-18,8.53028169
CU-S0067,03-08-18,6.28203125
CU-S0067,04-08-18,5.429770992
CU-S0067,05-08-18,6.504831933
CU-S0067,06-08-18,7.494825175
CU-S0067,07-08-18,7.881881533
CU-S0067,08-08-18,6.820350877
CU-S0067,09-08-18,3.336807018
CU-S0067,10-08-18,5.861826087
CU-S0067,11-08-18,
CU-S0067,12-08-18,
CU-S0067,13-08-18,3.697485493
CU-S0067,14-08-18,3.993784722
CU-S0067,15-08-18,3.014807018
CU-S0067,16-08-18,4.761958042
CU-S0067,17-08-18,0.758273381
CU-S0067,18-08-18,
CU-S0067,19-08-18,
CU-S0067,20-08-18,5.508812261
CU-S0067,21-08-18,4.679859155
CU-S0067,22-08-18,6.422152778
CU-S0067,23-08-18,4.97645283
CU-S0067,24-08-18,4.728595041
CU-S0067,25-08-18,
CU-S0067,26-08-18,
CU-S0067,27-08-18,7.107482916
CU-S0067,28-08-18,4.471195402
CU-S0067,29-08-18,5.367711268
CU-S0067,30-08-18,6.678404255
CU-S0067,31-08-18,4.517652174
CU-S0067,01-09-18,
CU-S0067,02-09-18,
CU-S0067,03-09-18,2.005175439
CU-S0067,04-09-18,4.714930556
CU-S0067,05-09-18,6.251373239
CU-S0067,06-09-18,5.684695652
CU-S0067,07-09-18,14.16167832
CU-S0067,08-09-18,
CU-S0067,09-09-18,9.436260054
CU-S0067,10-09-18,5.097080292
CU-S0067,11-09-18,7.7521673
CU-S0067,12-09-18,9.809390244
CU-S0067,13-09-18,4.918217391
CU-S0067,14-09-18,8.645233645
CU-S0067,15-09-18,
CU-S0067,16-09-18,13.34664879
CU-S0067,17-09-18,15.15740741
CU-S0067,18-09-18,17.81435115
CU-S0067,19-09-18,7.174753521
CU-S0067,20-09-18,9.629298246
CU-S0067,21-09-18,6.598608696
CU-S0067,22-09-18,
CU-S0067,23-09-18,
CU-S0067,24-09-18,12.0428322
CU-S0067,25-09-18,12.67007042
CU-S0067,26-09-18,12.8984507
CU-S0067,27-09-18,16.30471831
CU-S0067,28-09-18,14.16174419
CU-S0067,29-09-18,
CU-S0069,31-01-18,
CU-S0069,01-02-18,
CU-S0069,02-02-18,
CU-S0069,03-02-18,
CU-S0069,04-02-18,
CU-S0069,05-02-18,
CU-S0069,06-02-18,
CU-S0069,07-02-18,
CU-S0069,08-02-18,
CU-S0069,09-02-18,
CU-S0069,10-02-18,
CU-S0069,11-02-18,
CU-S0069,12-02-18,
CU-S0069,13-02-18,
CU-S0069,14-02-18,
CU-S0069,15-02-18,
CU-S0069,16-02-18,
CU-S0069,17-02-18,
CU-S0069,18-02-18,
CU-S0069,19-02-18,
CU-S0069,20-02-18,
CU-S0069,21-02-18,
CU-S0069,22-02-18,
CU-S0069,23-02-18,
CU-S0069,24-02-18,
CU-S0069,25-02-18,
CU-S0069,26-02-18,
CU-S0069,27-02-18,
CU-S0069,28-02-18,
CU-S0069,01-03-18,22.15
CU-S0069,02-03-18,
CU-S0069,03-03-18,
CU-S0069,04-03-18,
CU-S0069,05-03-18,
CU-S0069,06-03-18,
CU-S0069,07-03-18,
CU-S0069,08-03-18,
CU-S0069,09-03-18,
CU-S0069,10-03-18,
CU-S0069,11-03-18,0
CU-S0069,12-03-18,
CU-S0069,13-03-18,
CU-S0069,14-03-18,
CU-S0069,15-03-18,
CU-S0069,16-03-18,
CU-S0069,17-03-18,
CU-S0069,18-03-18,
CU-S0069,19-03-18,
CU-S0069,20-03-18,
CU-S0069,21-03-18,
CU-S0069,22-03-18,
CU-S0069,23-03-18,
CU-S0069,24-03-18,
CU-S0069,25-03-18,
CU-S0069,26-03-18,
CU-S0069,27-03-18,
CU-S0069,28-03-18,
CU-S0069,29-03-18,
CU-S0069,30-03-18,
CU-S0069,31-03-18,
CU-S0069,01-04-18,
CU-S0069,02-04-18,
CU-S0069,03-04-18,
CU-S0069,04-04-18,
CU-S0069,05-04-18,
CU-S0069,06-04-18,
CU-S0069,07-04-18,
CU-S0069,08-04-18,
CU-S0069,09-04-18,
CU-S0069,10-04-18,
CU-S0069,11-04-18,
CU-S0069,12-04-18,
CU-S0069,13-04-18,
CU-S0069,14-04-18,
CU-S0069,15-04-18,
CU-S0069,16-04-18,
CU-S0069,17-04-18,
CU-S0069,18-04-18,
CU-S0069,19-04-18,
CU-S0069,20-04-18,
CU-S0069,21-04-18,
CU-S0069,22-04-18,
CU-S0069,23-04-18,
CU-S0069,24-04-18,
CU-S0069,25-04-18,
CU-S0069,26-04-18,
CU-S0069,27-04-18,
CU-S0069,28-04-18,
CU-S0069,29-04-18,
CU-S0069,30-04-18,
CU-S0069,01-05-18,
CU-S0069,02-05-18,
CU-S0069,03-05-18,
CU-S0069,04-05-18,
CU-S0069,05-05-18,
CU-S0069,06-05-18,
CU-S0069,07-05-18,
CU-S0069,08-05-18,
CU-S0069,09-05-18,
CU-S0069,10-05-18,
CU-S0069,11-05-18,
CU-S0069,12-05-18,
CU-S0069,13-05-18,
CU-S0069,14-05-18,
CU-S0069,15-05-18,
CU-S0069,16-05-18,
CU-S0069,17-05-18,
CU-S0069,18-05-18,
CU-S0069,19-05-18,
CU-S0069,20-05-18,
CU-S0069,21-05-18,
CU-S0069,22-05-18,
CU-S0069,23-05-18,
CU-S0069,24-05-18,
CU-S0069,25-05-18,
CU-S0069,26-05-18,
CU-S0069,27-05-18,
CU-S0069,28-05-18,
CU-S0069,29-05-18,
CU-S0069,30-05-18,
CU-S0069,31-05-18,
CU-S0069,01-06-18,
CU-S0069,02-06-18,
CU-S0069,03-06-18,
CU-S0069,04-06-18,
CU-S0069,05-06-18,
CU-S0069,06-06-18,
CU-S0069,07-06-18,
CU-S0069,08-06-18,
CU-S0069,09-06-18,
CU-S0069,10-06-18,
CU-S0069,11-06-18,
CU-S0069,12-06-18,
CU-S0069,13-06-18,
CU-S0069,14-06-18,
CU-S0069,15-06-18,
CU-S0069,16-06-18,
CU-S0069,17-06-18,
CU-S0069,18-06-18,
CU-S0069,19-06-18,
CU-S0069,20-06-18,
CU-S0069,21-06-18,
CU-S0069,22-06-18,
CU-S0069,23-06-18,
CU-S0069,24-06-18,
CU-S0069,25-06-18,
CU-S0069,26-06-18,
CU-S0069,27-06-18,
CU-S0069,28-06-18,
CU-S0069,29-06-18,
CU-S0069,30-06-18,
CU-S0069,01-07-18,
CU-S0069,02-07-18,
CU-S0069,03-07-18,
CU-S0069,04-07-18,
CU-S0069,05-07-18,
CU-S0069,06-07-18,
CU-S0069,07-07-18,
CU-S0069,08-07-18,
CU-S0069,09-07-18,
CU-S0069,10-07-18,
CU-S0069,11-07-18,
CU-S0069,12-07-18,
CU-S0069,13-07-18,
CU-S0069,14-07-18,
