Series,Time,Value
mqtt_consumer.mean {topic: chula/CU-S0074},12/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0074},13/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0074},14/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0074},15/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0074},16/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0074},17/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0074},18/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0074},19/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0074},20/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},31/1/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},1/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},2/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},3/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},4/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},5/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},6/2/2018,60.96470884
mqtt_consumer.mean {topic: chula/CU-S0080},7/2/2018,69.42634298
mqtt_consumer.mean {topic: chula/CU-S0080},8/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},9/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},10/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},11/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},12/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},13/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},14/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},15/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},16/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},17/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},18/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},19/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},20/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},21/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},22/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},23/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},24/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},25/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},26/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},27/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},28/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},1/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},2/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},3/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},4/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},5/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},6/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},7/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},8/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},9/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},10/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},11/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},12/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},13/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},14/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},15/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},16/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},17/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},18/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},19/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},20/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},21/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},22/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},23/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},24/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},25/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},26/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},27/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},28/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},29/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},30/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},31/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},1/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},2/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},3/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},4/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},5/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},6/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},7/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},8/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},9/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},10/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},11/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},12/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},13/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},14/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},15/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},16/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},17/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},18/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},19/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0080},20/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},31/1/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},1/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},2/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},3/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},4/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},5/2/2018,57.12352941
mqtt_consumer.mean {topic: chula/CU-S0081},6/2/2018,56.68142361
mqtt_consumer.mean {topic: chula/CU-S0081},7/2/2018,63.25304878
mqtt_consumer.mean {topic: chula/CU-S0081},8/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},9/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},10/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},11/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},12/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},13/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},14/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},15/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},16/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},17/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},18/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},19/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},20/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},21/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},22/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},23/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},24/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},25/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},26/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},27/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},28/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},1/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},2/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},3/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},4/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},5/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},6/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},7/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},8/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},9/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},10/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},11/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},12/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},13/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},14/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},15/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},16/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},17/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},18/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},19/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},20/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},21/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},22/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},23/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},24/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},25/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},26/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},27/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},28/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},29/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},30/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},31/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},1/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},2/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},3/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},4/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},5/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},6/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},7/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},8/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},9/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},10/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},11/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},12/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},13/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},14/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},15/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},16/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},17/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},18/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},19/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0081},20/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},31/1/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},1/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},2/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},3/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},4/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},5/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},6/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},7/2/2018,61.40469162
mqtt_consumer.mean {topic: chula/CU-S0082},8/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},9/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},10/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},11/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},12/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},13/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},14/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},15/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},16/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},17/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},18/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},19/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},20/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},21/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},22/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},23/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},24/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},25/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},26/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},27/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},28/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},1/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},2/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},3/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},4/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},5/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},6/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},7/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},8/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},9/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},10/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},11/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},12/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},13/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},14/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},15/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},16/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},17/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},18/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},19/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},20/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},21/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},22/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},23/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},24/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},25/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},26/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},27/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},28/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},29/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},30/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},31/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},1/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},2/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},3/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},4/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},5/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},6/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},7/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},8/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},9/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},10/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},11/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},12/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},13/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},14/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},15/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},16/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},17/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},18/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},19/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0082},20/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},31/1/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},1/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},2/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},3/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},4/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},5/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},6/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},7/2/2018,50.75
mqtt_consumer.mean {topic: chula/CU-S0088},8/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},9/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},10/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},11/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},12/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},13/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},14/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},15/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},16/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},17/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},18/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},19/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},20/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},21/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},22/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},23/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},24/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},25/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},26/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},27/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},28/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},1/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},2/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},3/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},4/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},5/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},6/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},7/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},8/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},9/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},10/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},11/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},12/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},13/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},14/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},15/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},16/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},17/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},18/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},19/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},20/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},21/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},22/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},23/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},24/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},25/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},26/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},27/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},28/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},29/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},30/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},31/3/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},1/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},2/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},3/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},4/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},5/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},6/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},7/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},8/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},9/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},10/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},11/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},12/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},13/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},14/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},15/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},16/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},17/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},18/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},19/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0088},20/4/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},31/1/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},1/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},2/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},3/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},4/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},5/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},6/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},7/2/2018,55.9828125
mqtt_consumer.mean {topic: chula/CU-S0090},8/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},9/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},10/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},11/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},12/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},13/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},14/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},15/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},16/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},17/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},18/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},19/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},20/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},21/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},22/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},23/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},24/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},25/2/2018,null
mqtt_consumer.mean {topic: chula/CU-S0090},26/2/2018,null
